date,pnl
2013-08-13,-420.00
2013-08-14,0.00
2013-08-15,-1680.00
2013-08-16,1050.00
2013-08-19,-2520.00
2013-08-20,4410.00
2013-08-21,420.00
2013-08-22,2520.00
2013-08-23,420.00
2013-08-26,2100.00
2013-08-27,-8400.00
2013-08-28,3780.00
2013-08-29,1680.00
2013-08-30,-4410.00
2013-09-03,1260.00
2013-09-04,3570.00
2013-09-05,2730.00
2013-09-06,1470.00
2013-09-09,3150.00
2013-09-10,420.00
2013-09-11,1680.00
2013-09-12,-1470.00
2013-09-13,630.00
2013-09-16,-630.00
2013-09-17,420.00
2013-09-18,-1575.00
2013-09-19,735.00
2013-09-20,1155.00
2013-09-23,2520.00
2013-09-24,-3570.00
2013-09-25,2730.00
2013-09-26,-210.00
2013-09-27,-1365.00
2013-09-30,1995.00
2013-10-01,-6300.00
2013-10-02,2940.00
2013-10-03,6510.00
2013-10-04,-4515.00
2013-10-07,8190.00
