date,pnl
2015-07-13,2850.00
2015-07-14,-600.00
2015-07-15,900.00
2015-07-16,1500.00
2015-07-17,1350.00
2015-07-20,1050.00
2015-07-21,3300.00
2015-07-22,-1350.00
2015-07-23,1650.00
2015-07-24,300.00
2015-07-27,150.00
2015-07-28,4800.00
2015-07-29,4050.00
2015-07-30,1500.00
2015-07-31,600.00
2015-08-03,300.00
2015-08-04,1350.00
2015-08-05,300.00
2015-08-06,-1050.00
2015-08-07,-3900.00
2015-08-10,6900.00
2015-08-11,-3900.00
2015-08-12,2400.00
2015-08-13,-1050.00
2015-08-14,3000.00
2015-08-17,6300.00
2015-08-18,-1050.00
2015-08-19,-3450.00
2015-08-20,-23250.00
2015-08-21,-18000.00
