date,pnl
2017-12-11,1480.00
2017-12-12,3515.00
2017-12-13,-1110.00
2017-12-14,1480.00
2017-12-15,-3700.00
2017-12-18,-2220.00
2017-12-19,1480.00
2017-12-20,-1110.00
2017-12-21,-1295.00
2017-12-22,3145.00
2017-12-26,-740.00
2017-12-27,740.00
2017-12-28,-185.00
2017-12-29,2775.00
2018-01-02,-925.00
2018-01-03,-2035.00
2018-01-04,-925.00
2018-01-05,925.00
2018-01-08,-1757.50
2018-01-09,1387.50
2018-01-10,1110.00
2018-01-11,-12395.00
2018-01-12,-1202.50
2018-01-16,3885.00
2018-01-17,-4162.50
2018-01-18,3330.00
2018-01-19,-6475.00
2018-01-22,-1387.50
2018-01-23,-1480.00
2018-01-24,2775.00
2018-01-25,370.00
2018-01-26,-2775.00
2018-01-29,2497.50
2018-01-30,4255.00
2018-01-31,3052.50
2018-02-01,1480.00
2018-02-02,14707.50
2018-02-05,4255.00
