date,pnl
2011-11-15,-1520.00
2011-11-16,1710.00
2011-11-17,-190.00
2011-11-18,2090.00
2011-11-21,2850.00
2011-11-22,2280.00
2011-11-23,-570.00
2011-11-25,-4750.00
2011-11-28,8360.00
2011-11-29,1520.00
2011-11-30,2470.00
2011-12-01,-190.00
2011-12-02,190.00
2011-12-05,-1710.00
2011-12-06,570.00
2011-12-07,-0.00
2011-12-08,3040.00
2011-12-09,-190.00
2011-12-12,7600.00
2011-12-13,3040.00
2011-12-14,4560.00
2011-12-15,2090.00
2011-12-16,950.00
2011-12-19,4370.00
2011-12-20,-5605.00
2011-12-21,2375.00
2011-12-22,-2565.00
2011-12-23,95.00
2011-12-27,0.00
2011-12-28,12920.00
2011-12-29,-3800.00
2011-12-30,3515.00
2012-01-03,-8265.00
2012-01-04,8550.00
2012-01-05,-3420.00
2012-01-06,3135.00
2012-01-09,-1045.00
