date,pnl
2011-12-13,1020.00
2011-12-14,4590.00
2011-12-15,-255.00
2011-12-16,2295.00
2011-12-19,3570.00
2011-12-20,-3315.00
2011-12-21,-510.00
2011-12-22,-4845.00
2011-12-23,2040.00
2011-12-27,1020.00
2011-12-28,6120.00
2011-12-29,-2550.00
2011-12-30,3315.00
2012-01-03,-4590.00
2012-01-04,4590.00
2012-01-05,-255.00
2012-01-06,3570.00
2012-01-09,-1020.00
2012-01-10,-6885.00
2012-01-11,-1147.50
2012-01-12,-2295.00
2012-01-13,4845.00
2012-01-17,-1402.50
2012-01-18,-8925.00
2012-01-19,-5865.00
2012-01-20,510.00
2012-01-23,-255.00
2012-01-24,-5100.00
2012-01-25,-6502.50
2012-01-26,3315.00
2012-01-27,-7777.50
2012-01-30,6502.50
2012-01-31,-2550.00
2012-02-01,-13132.50
2012-02-02,-4080.00
2012-02-03,-6630.00
2012-02-06,0.00
