date,pnl
2009-11-10,490.00
2009-11-11,490.00
2009-11-12,-3185.00
2009-11-13,2450.00
2009-11-16,2205.00
2009-11-17,1715.00
2009-11-18,735.00
2009-11-19,-1715.00
2009-11-20,1225.00
2009-11-23,2940.00
2009-11-24,1470.00
2009-11-25,245.00
2009-11-27,-4410.00
2009-11-30,1225.00
2009-12-01,4655.00
2009-12-02,1470.00
2009-12-03,0.00
2009-12-04,-0.00
2009-12-07,490.00
2009-12-08,490.00
2009-12-09,1960.00
2009-12-10,1225.00
2009-12-11,735.00
2009-12-14,-1102.50
2009-12-15,2082.50
2009-12-16,-367.50
2009-12-17,2695.00
2009-12-18,-1470.00
2009-12-21,-3430.00
2009-12-22,-2327.50
2009-12-23,-3185.00
2009-12-24,-2450.00
2009-12-28,980.00
2009-12-29,-612.50
2009-12-30,1225.00
2009-12-31,735.00
2010-01-04,-4777.50
