date,pnl
2012-05-15,-560.00
2012-05-16,0.00
2012-05-17,3360.00
2012-05-18,-840.00
2012-05-21,3640.00
2012-05-22,-280.00
2012-05-23,2520.00
2012-05-24,-1680.00
2012-05-25,560.00
2012-05-29,560.00
2012-05-30,280.00
2012-05-31,-0.00
2012-06-01,2800.00
2012-06-04,5040.00
2012-06-05,1400.00
2012-06-06,1400.00
2012-06-07,-280.00
2012-06-08,3360.00
2012-06-11,3080.00
2012-06-12,560.00
2012-06-13,-840.00
2012-06-14,1120.00
2012-06-15,-1960.00
2012-06-18,9240.00
2012-06-19,-7420.00
2012-06-20,6160.00
2012-06-21,15820.00
2012-06-22,280.00
2012-06-25,7560.00
