date,pnl
2018-04-09,1495.00
2018-04-10,-345.00
2018-04-11,115.00
2018-04-12,1150.00
2018-04-13,1035.00
2018-04-16,345.00
2018-04-17,-1495.00
2018-04-18,-460.00
2018-04-19,575.00
2018-04-20,690.00
2018-04-23,1610.00
2018-04-24,805.00
2018-04-25,345.00
2018-04-26,0.00
2018-04-27,1495.00
2018-04-30,1955.00
2018-05-01,-230.00
2018-05-02,-690.00
2018-05-03,1840.00
2018-05-04,-3622.50
2018-05-07,-2070.00
2018-05-08,-1035.00
2018-05-09,-1897.50
2018-05-10,-862.50
2018-05-11,-920.00
2018-05-14,632.50
2018-05-15,230.00
2018-05-16,-1955.00
2018-05-17,-805.00
2018-05-18,-57.50
2018-05-21,-575.00
2018-05-22,575.00
2018-05-23,-57.50
2018-05-24,-230.00
2018-05-25,0.00
2018-05-29,345.00
2018-05-30,-1495.00
2018-05-31,172.50
2018-06-01,-977.50
2018-06-04,172.50
