date,pnl
2021-09-13,210.00
2021-09-14,-0.00
2021-09-15,1890.00
2021-09-16,1470.00
2021-09-17,-1050.00
2021-09-20,-3500.00
2021-09-21,2800.00
2021-09-22,1470.00
2021-09-23,-560.00
2021-09-24,2240.00
2021-09-27,-1820.00
2021-09-28,1120.00
2021-09-29,-350.00
2021-09-30,-770.00
2021-10-01,-700.00
2021-10-04,-350.00
2021-10-05,3570.00
2021-10-06,840.00
2021-10-07,980.00
2021-10-08,3080.00
2021-10-11,2380.00
2021-10-12,-140.00
2021-10-13,1120.00
2021-10-14,-70.00
2021-10-15,210.00
2021-10-18,4270.00
2021-10-19,-140.00
2021-10-20,-1050.00
2021-10-21,-1750.00
2021-10-22,2380.00
2021-10-25,-5915.00
2021-10-26,3500.00
2021-10-27,9415.00
2021-10-28,-7840.00
2021-10-29,-1575.00
2021-11-01,-12740.00
2021-11-02,-840.00
2021-11-03,-7000.00
2021-11-04,-35.00
2021-11-05,-3150.00
2021-11-08,-980.00
