date,pnl
2022-03-14,1615.00
2022-03-15,1530.00
2022-03-16,510.00
2022-03-17,-1360.00
2022-03-18,-1275.00
2022-03-21,2635.00
2022-03-22,-1020.00
2022-03-23,3060.00
2022-03-24,340.00
2022-03-25,-765.00
2022-03-28,1360.00
2022-03-29,-7395.00
2022-03-30,5100.00
2022-03-31,2890.00
2022-04-01,-255.00
2022-04-04,-595.00
2022-04-05,7055.00
2022-04-06,4590.00
2022-04-07,2720.00
2022-04-08,4675.00
2022-04-11,680.00
2022-04-12,1360.00
2022-04-13,-5610.00
2022-04-14,3655.00
2022-04-18,6630.00
2022-04-19,-8925.00
2022-04-20,-2465.00
2022-04-21,12410.00
2022-04-22,3485.00
2022-04-25,1700.00
2022-04-26,340.00
2022-04-27,2975.00
2022-04-28,7905.00
