date,pnl
2011-03-15,-4060.00
2011-03-16,4640.00
2011-03-17,2320.00
2011-03-18,3770.00
2011-03-21,-4350.00
2011-03-22,4930.00
2011-03-23,-3190.00
2011-03-24,-3770.00
2011-03-25,-2610.00
2011-03-28,1450.00
2011-03-29,-1740.00
2011-03-30,-4060.00
2011-03-31,-1160.00
2011-04-01,-0.00
2011-04-04,-290.00
2011-04-05,-2175.00
2011-04-06,290.00
2011-04-07,2030.00
2011-04-08,7540.00
2011-04-11,3770.00
2011-04-12,7975.00
2011-04-13,1885.00
2011-04-14,-1160.00
2011-04-15,-4350.00
2011-04-18,12180.00
2011-04-19,-580.00
2011-04-20,-19140.00
2011-04-21,-6815.00
2011-04-25,1450.00
2011-04-26,-7975.00
2011-04-27,-2610.00
2011-04-28,-6525.00
2011-04-29,-2465.00
2011-05-02,9425.00
2011-05-03,7975.00
2011-05-04,12180.00
2011-05-05,5510.00
2011-05-06,-10875.00
2011-05-09,-10150.00
