date,pnl
2010-07-13,-645.00
2010-07-14,2365.00
2010-07-15,-860.00
2010-07-16,-1720.00
2010-07-19,1290.00
2010-07-20,860.00
2010-07-21,-215.00
2010-07-22,645.00
2010-07-23,430.00
2010-07-26,-1720.00
2010-07-27,215.00
2010-07-28,1720.00
2010-07-29,-215.00
2010-07-30,430.00
2010-08-02,215.00
2010-08-03,860.00
2010-08-04,0.00
2010-08-05,1290.00
2010-08-06,3655.00
2010-08-09,-1935.00
2010-08-10,2795.00
2010-08-11,4730.00
2010-08-12,1505.00
2010-08-13,1290.00
2010-08-16,2795.00
2010-08-17,-430.00
2010-08-18,430.00
2010-08-19,2365.00
2010-08-20,2150.00
2010-08-23,3440.00
2010-08-24,-215.00
2010-08-25,3655.00
2010-08-26,-645.00
2010-08-27,5375.00
2010-08-30,3010.00
2010-08-31,645.00
2010-09-01,4730.00
2010-09-02,-5805.00
2010-09-03,-8707.50
2010-09-07,17522.50
