date,pnl
2007-02-13,-1125.00
2007-02-14,-375.00
2007-02-15,-750.00
2007-02-16,0.00
2007-02-20,-562.50
2007-02-21,1125.00
2007-02-22,-187.50
2007-02-23,-562.50
2007-02-26,2625.00
2007-02-27,2812.50
2007-02-28,1500.00
2007-03-01,1125.00
2007-03-02,-4125.00
2007-03-05,-3750.00
2007-03-06,11250.00
2007-03-07,0.00
2007-03-08,2250.00
2007-03-09,1125.00
2007-03-12,2625.00
2007-03-13,-5625.00
2007-03-14,2250.00
2007-03-15,5625.00
2007-03-16,-1500.00
2007-03-19,4125.00
2007-03-20,-750.00
2007-03-21,-4125.00
2007-03-22,750.00
2007-03-23,-1125.00
2007-03-26,2812.50
2007-03-27,6750.00
2007-03-28,2437.50
2007-03-29,-1500.00
2007-03-30,3375.00
2007-04-02,750.00
2007-04-03,-10125.00
2007-04-04,4687.50
2007-04-05,-3000.00
2007-04-09,3375.00
