date,pnl
2008-01-15,-900.00
2008-01-16,1350.00
2008-01-17,-4500.00
2008-01-18,675.00
2008-01-22,3600.00
2008-01-23,6300.00
2008-01-24,-1800.00
2008-01-25,-3150.00
2008-01-28,2700.00
2008-01-29,225.00
2008-01-30,1575.00
2008-01-31,-450.00
2008-02-01,450.00
2008-02-04,-675.00
2008-02-05,-900.00
2008-02-06,-675.00
2008-02-07,1800.00
2008-02-08,1575.00
2008-02-11,2475.00
2008-02-12,2025.00
2008-02-13,1575.00
2008-02-14,1800.00
2008-02-15,2025.00
2008-02-19,1800.00
2008-02-20,2925.00
2008-02-21,2025.00
2008-02-22,675.00
2008-02-25,5850.00
2008-02-26,-787.50
2008-02-27,1012.50
2008-02-28,2925.00
2008-02-29,-6750.00
2008-03-03,675.00
2008-03-04,3150.00
2008-03-05,4050.00
2008-03-06,-18900.00
2008-03-07,-4725.00
