date,pnl
2012-02-14,-160.00
2012-02-15,-2400.00
2012-02-16,3680.00
2012-02-17,320.00
2012-02-21,-160.00
2012-02-22,480.00
2012-02-23,2400.00
2012-02-24,480.00
2012-02-27,-800.00
2012-02-28,480.00
2012-02-29,800.00
2012-03-01,1280.00
2012-03-02,1280.00
2012-03-05,-960.00
2012-03-06,-2880.00
2012-03-07,5120.00
2012-03-08,3520.00
2012-03-09,1920.00
2012-03-12,1440.00
2012-03-13,-1120.00
2012-03-14,1600.00
2012-03-15,-320.00
2012-03-16,2880.00
2012-03-19,-880.00
2012-03-20,2160.00
2012-03-21,1360.00
2012-03-22,2800.00
2012-03-23,-240.00
2012-03-26,-4880.00
2012-03-27,1760.00
2012-03-28,4240.00
2012-03-29,2720.00
2012-03-30,1440.00
2012-04-02,-2480.00
2012-04-03,6480.00
2012-04-04,8080.00
2012-04-05,4400.00
2012-04-09,4560.00
