date,pnl
2011-09-13,-2990.00
2011-09-14,-3450.00
2011-09-15,1380.00
2011-09-16,230.00
2011-09-19,3450.00
2011-09-20,5520.00
2011-09-21,8740.00
2011-09-22,230.00
2011-09-23,2530.00
2011-09-26,0.00
2011-09-27,-9890.00
2011-09-28,5980.00
2011-09-29,2300.00
2011-09-30,-3220.00
2011-10-03,1380.00
2011-10-04,8510.00
2011-10-05,-1150.00
2011-10-06,-5520.00
2011-10-07,3450.00
2011-10-10,-460.00
2011-10-11,-6900.00
2011-10-12,-2760.00
2011-10-13,5060.00
2011-10-14,-6670.00
2011-10-17,8510.00
2011-10-18,-9660.00
2011-10-19,8510.00
2011-10-20,2070.00
2011-10-21,-4830.00
2011-10-24,-18515.00
2011-10-25,13800.00
2011-10-26,-9085.00
2011-10-27,-21965.00
2011-10-28,1150.00
2011-10-31,10235.00
2011-11-01,21620.00
2011-11-02,-9775.00
2011-11-03,-16330.00
2011-11-04,1495.00
2011-11-07,0.00
