date,pnl
2011-02-08,2365.00
2011-02-09,0.00
2011-02-10,-430.00
2011-02-11,860.00
2011-02-14,-0.00
2011-02-15,-1720.00
2011-02-16,1290.00
2011-02-17,-430.00
2011-02-18,-1935.00
2011-02-22,-215.00
2011-02-23,4085.00
2011-02-24,2365.00
2011-02-25,-1505.00
2011-02-28,-1290.00
2011-03-01,1290.00
2011-03-02,-1935.00
2011-03-03,-1075.00
2011-03-04,1935.00
2011-03-07,1505.00
2011-03-08,-3225.00
2011-03-09,430.00
2011-03-10,2150.00
2011-03-11,2580.00
2011-03-14,3225.00
2011-03-15,1075.00
2011-03-16,1935.00
2011-03-17,-860.00
2011-03-18,5590.00
2011-03-21,-1075.00
2011-03-22,4622.50
2011-03-23,-322.50
2011-03-24,-2472.50
2011-03-25,-4515.00
2011-03-28,3762.50
2011-03-29,-3225.00
2011-03-30,-7632.50
2011-03-31,-2472.50
2011-04-01,-1720.00
2011-04-04,-4085.00
