date,pnl
2014-05-13,3300.00
2014-05-14,7425.00
2014-05-15,-3850.00
2014-05-16,4675.00
2014-05-19,-1100.00
2014-05-20,550.00
2014-05-21,1375.00
2014-05-22,2200.00
2014-05-23,-3575.00
2014-05-27,-5500.00
2014-05-28,-275.00
2014-05-29,825.00
2014-05-30,3300.00
2014-06-02,4400.00
2014-06-03,550.00
2014-06-04,-1375.00
2014-06-05,-8800.00
2014-06-06,-4262.50
2014-06-09,-6875.00
2014-06-10,687.50
2014-06-11,3850.00
2014-06-12,7700.00
2014-06-13,-3300.00
2014-06-16,-2475.00
2014-06-17,-9075.00
2014-06-18,-3712.50
2014-06-19,-687.50
2014-06-20,-3162.50
2014-06-23,1650.00
2014-06-24,6875.00
2014-06-25,-6875.00
2014-06-26,1237.50
2014-06-27,-6600.00
2014-06-30,-3025.00
2014-07-01,-11412.50
2014-07-02,3712.50
2014-07-03,-5087.50
2014-07-07,9625.00
