date,pnl
2008-03-11,2925.00
2008-03-12,-1575.00
2008-03-13,225.00
2008-03-14,-675.00
2008-03-17,-675.00
2008-03-18,900.00
2008-03-19,900.00
2008-03-20,-675.00
2008-03-24,1350.00
2008-03-25,0.00
2008-03-26,1012.50
2008-03-27,562.50
2008-03-28,2025.00
2008-03-31,-225.00
2008-04-01,-450.00
2008-04-02,-562.50
2008-04-03,-225.00
2008-04-04,562.50
2008-04-07,900.00
2008-04-08,-112.50
2008-04-09,3937.50
2008-04-10,-1350.00
2008-04-11,5287.50
2008-04-14,225.00
2008-04-15,-1125.00
2008-04-16,-7312.50
2008-04-17,675.00
2008-04-18,-4050.00
2008-04-21,-1350.00
2008-04-22,6300.00
2008-04-23,-787.50
2008-04-24,-4162.50
2008-04-25,-4387.50
2008-04-28,-787.50
2008-04-29,1575.00
2008-04-30,225.00
2008-05-01,-3712.50
2008-05-02,-675.00
2008-05-05,0.00
