date,pnl
2012-06-12,-675.00
2012-06-13,-1350.00
2012-06-14,2250.00
2012-06-15,900.00
2012-06-18,3150.00
2012-06-19,-225.00
2012-06-20,2025.00
2012-06-21,675.00
2012-06-22,-225.00
2012-06-25,2250.00
2012-06-26,0.00
2012-06-27,-1125.00
2012-06-28,900.00
2012-06-29,-1350.00
2012-07-02,-787.50
2012-07-03,-2700.00
2012-07-05,0.00
2012-07-06,3825.00
2012-07-09,1912.50
2012-07-10,2925.00
2012-07-11,1237.50
2012-07-12,2025.00
2012-07-13,-5062.50
2012-07-16,2587.50
2012-07-17,-1800.00
2012-07-18,-2250.00
2012-07-19,2137.50
2012-07-20,4950.00
2012-07-23,3937.50
2012-07-24,7200.00
2012-07-25,-112.50
2012-07-26,-1462.50
2012-07-27,-12600.00
2012-07-30,4387.50
2012-07-31,4612.50
2012-08-01,8437.50
2012-08-02,11812.50
2012-08-03,-23962.50
2012-08-06,-10012.50
