date,pnl
2021-04-12,-0.90
2021-04-13,180.90
2021-04-14,-630.00
2021-04-15,1711.80
2021-04-16,448.20
2021-04-19,1170.00
2021-04-20,900.00
2021-04-21,360.00
2021-04-22,-2070.00
2021-04-23,-900.00
2021-04-26,-4140.00
2021-04-27,540.00
2021-04-28,900.00
2021-04-29,990.00
2021-04-30,3690.00
2021-05-03,810.00
2021-05-04,3240.00
2021-05-05,1890.00
2021-05-06,1440.00
2021-05-07,-1530.00
2021-05-10,7650.00
2021-05-11,-4680.00
2021-05-12,-4050.00
2021-05-13,6030.00
2021-05-14,2790.00
2021-05-17,-3240.00
2021-05-18,2790.00
2021-05-19,1800.00
2021-05-20,3960.00
2021-05-21,2430.00
2021-05-24,6480.00
2021-05-25,5490.00
2021-05-26,-7110.00
2021-05-27,-6210.00
2021-05-28,8010.00
2021-06-01,-13005.00
2021-06-02,-90.00
2021-06-03,4770.00
2021-06-04,3420.00
2021-06-07,-20115.00
