date,pnl
2011-08-16,-290.00
2011-08-17,4205.00
2011-08-18,-12180.00
2011-08-19,-5655.00
2011-08-22,5655.00
2011-08-23,8120.00
2011-08-24,5075.00
2011-08-25,-8990.00
2011-08-26,6815.00
2011-08-29,2030.00
2011-08-30,-290.00
2011-08-31,-1015.00
2011-09-01,-580.00
2011-09-02,-3045.00
2011-09-06,-1595.00
2011-09-07,7250.00
2011-09-08,-435.00
2011-09-09,-8265.00
2011-09-12,2320.00
2011-09-13,3045.00
2011-09-14,-580.00
2011-09-15,5510.00
2011-09-16,1595.00
2011-09-19,-290.00
2011-09-20,145.00
2011-09-21,-2755.00
2011-09-22,-18850.00
2011-09-23,4640.00
2011-09-26,8990.00
2011-09-27,7540.00
2011-09-28,-12760.00
2011-09-29,1740.00
2011-09-30,-3480.00
2011-10-03,-29870.00
