date,pnl
2017-04-10,-0.00
2017-04-11,-1330.00
2017-04-12,380.00
2017-04-13,1900.00
2017-04-17,4750.00
2017-04-18,-1140.00
2017-04-19,-950.00
2017-04-20,-1520.00
2017-04-21,-760.00
2017-04-24,-1330.00
2017-04-25,-2470.00
2017-04-26,-2850.00
2017-04-27,1330.00
2017-04-28,5890.00
2017-05-01,-190.00
2017-05-02,3420.00
2017-05-03,2850.00
2017-05-04,760.00
2017-05-05,-2470.00
2017-05-08,4275.00
2017-05-09,1045.00
2017-05-10,-5605.00
2017-05-11,3230.00
2017-05-12,4275.00
2017-05-15,-2755.00
2017-05-16,-475.00
2017-05-17,12540.00
2017-05-18,380.00
2017-05-19,950.00
2017-05-22,-2660.00
2017-05-23,-1235.00
2017-05-24,855.00
2017-05-25,190.00
2017-05-26,1900.00
2017-05-30,10165.00
2017-05-31,2945.00
2017-06-01,-25555.00
2017-06-02,-12825.00
2017-06-05,6270.00
