date,pnl
2017-06-12,800.00
2017-06-13,3680.00
2017-06-14,320.00
2017-06-15,-960.00
2017-06-16,960.00
2017-06-19,4320.00
2017-06-20,-1920.00
2017-06-21,-640.00
2017-06-22,1440.00
2017-06-23,2080.00
2017-06-26,1920.00
2017-06-27,-1920.00
2017-06-28,960.00
2017-06-29,800.00
2017-06-30,480.00
2017-07-03,160.00
2017-07-05,1280.00
2017-07-06,-2080.00
2017-07-07,2880.00
2017-07-10,1600.00
2017-07-11,-0.00
2017-07-12,-160.00
2017-07-13,2240.00
2017-07-14,-160.00
2017-07-17,960.00
2017-07-18,1360.00
2017-07-19,-4880.00
2017-07-20,-1200.00
2017-07-21,3920.00
2017-07-24,-160.00
2017-07-25,-6960.00
2017-07-26,3440.00
2017-07-27,6720.00
2017-07-28,1600.00
2017-07-31,2720.00
2017-08-01,1280.00
2017-08-02,12800.00
2017-08-03,6960.00
2017-08-04,2000.00
2017-08-07,0.00
