date,pnl
2016-06-13,-780.00
2016-06-14,-390.00
2016-06-15,2730.00
2016-06-16,585.00
2016-06-17,-780.00
2016-06-20,1365.00
2016-06-21,2145.00
2016-06-22,-1755.00
2016-06-23,-195.00
2016-06-24,390.00
2016-06-27,-3120.00
2016-06-28,6045.00
2016-06-29,7800.00
2016-06-30,585.00
2016-07-01,-1170.00
2016-07-05,2730.00
2016-07-06,780.00
2016-07-07,1365.00
2016-07-08,-4095.00
2016-07-11,-4875.00
2016-07-12,-7117.50
2016-07-13,2340.00
2016-07-14,-0.00
2016-07-15,-1657.50
2016-07-18,-1462.50
2016-07-19,3607.50
2016-07-20,-3900.00
2016-07-21,2730.00
2016-07-22,-4485.00
2016-07-25,1365.00
2016-07-26,-2925.00
2016-07-27,-1657.50
2016-07-28,-1560.00
2016-07-29,-585.00
2016-08-01,1170.00
2016-08-02,9652.50
2016-08-03,-4387.50
2016-08-04,-4582.50
2016-08-05,-10140.00
2016-08-08,-97.50
