date,pnl
2013-01-08,-1300.00
2013-01-09,1040.00
2013-01-10,-1300.00
2013-01-11,-780.00
2013-01-14,1300.00
2013-01-15,-520.00
2013-01-16,1560.00
2013-01-17,-2080.00
2013-01-18,4160.00
2013-01-22,-1430.00
2013-01-23,1560.00
2013-01-24,-1300.00
2013-01-25,-1040.00
2013-01-28,-1040.00
2013-01-29,1040.00
2013-01-30,3900.00
2013-01-31,-3250.00
2013-02-01,-2990.00
2013-02-04,5460.00
2013-02-05,-3770.00
2013-02-06,-780.00
2013-02-07,1950.00
2013-02-08,-2990.00
2013-02-11,260.00
2013-02-12,-2210.00
2013-02-13,-780.00
2013-02-14,-3120.00
2013-02-15,-780.00
2013-02-19,-4290.00
2013-02-20,8710.00
2013-02-21,6240.00
2013-02-22,-6240.00
2013-02-25,10140.00
2013-02-26,-260.00
2013-02-27,-10010.00
2013-02-28,1300.00
2013-03-01,-1040.00
2013-03-04,-3900.00
