date,pnl
2020-10-12,2700.00
2020-10-13,0.00
2020-10-14,1000.00
2020-10-15,-900.00
2020-10-16,1300.00
2020-10-19,-700.00
2020-10-20,200.00
2020-10-21,1699.00
2020-10-22,-1199.00
2020-10-23,1100.00
2020-10-26,-2100.00
2020-10-27,800.00
2020-10-28,-7800.00
2020-10-29,5300.00
2020-10-30,-3700.00
2020-11-02,4100.00
2020-11-03,3300.00
2020-11-04,7900.00
2020-11-05,-2400.00
2020-11-06,5300.00
2020-11-09,-10800.00
2020-11-10,-2700.00
2020-11-11,1000.00
2020-11-12,2400.00
2020-11-13,-5600.00
2020-11-16,-3800.00
2020-11-17,-1300.00
2020-11-18,3300.00
2020-11-19,-150.00
2020-11-20,-450.00
2020-11-23,-4700.00
2020-11-24,-3000.00
2020-11-25,-900.00
2020-11-27,-2050.00
2020-11-30,4300.00
2020-12-01,-1650.00
2020-12-02,-2600.00
2020-12-03,-750.00
2020-12-04,-3350.00
2020-12-07,300.00
