date,pnl
2013-03-12,-320.00
2013-03-13,-960.00
2013-03-14,-960.00
2013-03-15,-2240.00
2013-03-18,960.00
2013-03-19,-640.00
2013-03-20,-640.00
2013-03-21,3520.00
2013-03-22,-2560.00
2013-03-25,1280.00
2013-03-26,320.00
2013-03-27,-960.00
2013-03-28,0.00
2013-04-01,8000.00
2013-04-02,3200.00
2013-04-03,5120.00
2013-04-04,-1600.00
2013-04-05,1280.00
2013-04-08,0.00
2013-04-09,-320.00
2013-04-10,-5760.00
2013-04-11,1280.00
2013-04-12,3840.00
2013-04-15,-0.00
2013-04-16,8000.00
2013-04-17,-3200.00
2013-04-18,-2880.00
2013-04-19,10880.00
2013-04-22,3520.00
2013-04-23,320.00
2013-04-24,-4800.00
2013-04-25,-5120.00
2013-04-26,6400.00
2013-04-29,-6880.00
2013-04-30,-160.00
2013-05-01,19520.00
2013-05-02,-8480.00
2013-05-03,-20320.00
2013-05-06,-4160.00
