date,pnl
2021-08-09,1440.00
2021-08-10,-80.00
2021-08-11,1120.00
2021-08-12,880.00
2021-08-13,2160.00
2021-08-16,1680.00
2021-08-17,-1360.00
2021-08-18,-720.00
2021-08-19,-3200.00
2021-08-20,6960.00
2021-08-23,3600.00
2021-08-24,-1040.00
2021-08-25,-1600.00
2021-08-26,1520.00
2021-08-27,-4880.00
2021-08-30,3120.00
2021-08-31,-480.00
2021-09-01,-1520.00
2021-09-02,-2160.00
2021-09-03,2240.00
2021-09-07,1520.00
2021-09-08,5600.00
2021-09-09,-2720.00
2021-09-10,2960.00
2021-09-13,880.00
2021-09-14,3760.00
2021-09-15,1280.00
2021-09-16,3120.00
2021-09-17,80.00
2021-09-20,-2320.00
2021-09-21,4160.00
2021-09-22,240.00
2021-09-23,-2880.00
2021-09-24,5920.00
2021-09-27,-8080.00
2021-09-28,10960.00
2021-09-29,720.00
2021-09-30,4000.00
2021-10-01,-3680.00
2021-10-04,7520.00
