date,pnl
2017-07-10,1620.00
2017-07-11,0.00
2017-07-12,-2430.00
2017-07-13,1620.00
2017-07-14,-1620.00
2017-07-17,270.00
2017-07-18,3240.00
2017-07-19,-6210.00
2017-07-20,-2430.00
2017-07-21,3780.00
2017-07-24,270.00
2017-07-25,-10530.00
2017-07-26,5400.00
2017-07-27,5940.00
2017-07-28,3510.00
2017-07-31,2700.00
2017-08-01,1080.00
2017-08-02,10530.00
2017-08-03,7290.00
2017-08-04,-1890.00
2017-08-07,-810.00
2017-08-08,2160.00
2017-08-09,5400.00
2017-08-10,-540.00
2017-08-11,2970.00
2017-08-14,5130.00
2017-08-15,12150.00
2017-08-16,2700.00
