date,pnl
2021-03-15,1800.00
2021-03-16,1980.00
2021-03-17,1140.00
2021-03-18,-2280.00
2021-03-19,3120.00
2021-03-22,3420.00
2021-03-23,-10740.00
2021-03-24,-7800.00
2021-03-25,9900.00
2021-03-26,3780.00
2021-03-29,-7680.00
2021-03-30,7620.00
2021-03-31,7260.00
2021-04-01,3720.00
2021-04-05,1859.40
2021-04-06,4680.60
2021-04-07,-4920.00
2021-04-08,2640.00
2021-04-09,1800.00
2021-04-12,-420.00
2021-04-13,300.00
2021-04-14,3660.00
2021-04-15,3480.00
2021-04-16,5220.00
2021-04-19,-8160.00
2021-04-20,-10798.80
2021-04-21,16138.80
2021-04-22,1740.00
2021-04-23,10381.20
2021-04-26,-1561.20
2021-04-27,1560.00
2021-04-28,2040.00
2021-04-29,960.00
2021-04-30,-600.00
2021-05-03,9240.00
