date,pnl
2016-10-10,-800.00
2016-10-11,1200.00
2016-10-12,1400.00
2016-10-13,400.00
2016-10-14,1200.00
2016-10-17,-800.00
2016-10-18,2200.00
2016-10-19,1800.00
2016-10-20,2400.00
2016-10-21,-200.00
2016-10-24,3800.00
2016-10-25,1800.00
2016-10-26,-1000.00
2016-10-27,-1200.00
2016-10-28,-2400.00
2016-10-31,2200.00
2016-11-01,400.00
2016-11-02,-6200.00
2016-11-03,-5000.00
2016-11-04,3000.00
2016-11-07,15200.00
2016-11-08,2600.00
2016-11-09,-2800.00
2016-11-10,-9400.00
2016-11-11,-8800.00
2016-11-14,-2900.00
2016-11-15,-2600.00
2016-11-16,800.00
2016-11-17,-400.00
2016-11-18,-2500.00
2016-11-21,-500.00
2016-11-22,-3400.00
2016-11-23,-2600.00
2016-11-25,-800.00
2016-11-28,3000.00
2016-11-29,200.00
2016-11-30,100.00
2016-12-01,3000.00
2016-12-02,-1800.00
2016-12-05,-7000.00
