date,pnl
2007-03-13,2400.00
2007-03-14,-4400.00
2007-03-15,2400.00
2007-03-16,-1200.00
2007-03-19,400.00
2007-03-20,-400.00
2007-03-21,-1600.00
2007-03-22,-400.00
2007-03-23,-400.00
2007-03-26,1600.00
2007-03-27,1200.00
2007-03-28,-400.00
2007-03-29,-800.00
2007-03-30,1200.00
2007-04-02,-800.00
2007-04-03,-1200.00
2007-04-04,800.00
2007-04-05,-400.00
2007-04-09,400.00
2007-04-10,-600.00
2007-04-11,3400.00
2007-04-12,-3400.00
2007-04-13,-1000.00
2007-04-16,-5800.00
2007-04-17,2200.00
2007-04-18,800.00
2007-04-19,5000.00
2007-04-20,-6800.00
2007-04-23,1600.00
2007-04-24,400.00
2007-04-25,-3800.00
2007-04-26,-200.00
2007-04-27,2400.00
2007-04-30,9600.00
2007-05-01,400.00
2007-05-02,-10600.00
2007-05-03,-2200.00
2007-05-04,-1600.00
2007-05-07,-1200.00
