date,pnl
2015-08-10,-4425.00
2015-08-11,885.00
2015-08-12,590.00
2015-08-13,3540.00
2015-08-14,-885.00
2015-08-17,-885.00
2015-08-18,295.00
2015-08-19,5900.00
2015-08-20,7080.00
2015-08-21,-1180.00
2015-08-24,-11800.00
2015-08-25,-295.00
2015-08-26,13865.00
2015-08-27,3540.00
2015-08-28,-4425.00
2015-08-31,1770.00
2015-09-01,-11800.00
2015-09-02,8850.00
2015-09-03,5900.00
2015-09-04,-4720.00
2015-09-08,13570.00
2015-09-09,3245.00
2015-09-10,-885.00
2015-09-11,7670.00
2015-09-14,-5900.00
2015-09-15,6195.00
2015-09-16,1770.00
2015-09-17,10915.00
2015-09-18,295.00
2015-09-21,5605.00
