date,pnl
2015-10-13,-1170.00
2015-10-14,1755.00
2015-10-15,1755.00
2015-10-16,-585.00
2015-10-19,1170.00
2015-10-20,1170.00
2015-10-21,975.00
2015-10-22,2535.00
2015-10-23,-195.00
2015-10-26,390.00
2015-10-27,2925.00
2015-10-28,-3315.00
2015-10-29,975.00
2015-10-30,780.00
2015-11-02,-4875.00
2015-11-03,-2145.00
2015-11-04,195.00
2015-11-05,-780.00
2015-11-06,-390.00
2015-11-09,1950.00
2015-11-10,2145.00
2015-11-11,2145.00
2015-11-12,6045.00
2015-11-13,-195.00
2015-11-16,4680.00
2015-11-17,1560.00
2015-11-18,-1950.00
2015-11-19,4095.00
2015-11-20,-3802.50
2015-11-23,-292.50
2015-11-24,-6142.50
2015-11-25,-6142.50
2015-11-27,-3315.00
2015-11-30,3412.50
2015-12-01,-3705.00
2015-12-02,9067.50
2015-12-03,17940.00
2015-12-04,-6142.50
2015-12-07,23887.50
