date,pnl
2021-05-10,960.00
2021-05-11,-4960.00
2021-05-12,-6480.00
2021-05-13,5840.00
2021-05-14,4800.00
2021-05-17,-1440.00
2021-05-18,1680.00
2021-05-19,-3680.00
2021-05-20,4560.00
2021-05-21,1120.00
2021-05-24,3759.20
2021-05-25,1120.80
2021-05-26,400.00
2021-05-27,-240.00
2021-05-28,3920.00
2021-06-01,-3120.00
2021-06-02,160.00
2021-06-03,320.00
2021-06-04,3600.00
2021-06-07,-3920.00
2021-06-08,-4000.00
2021-06-09,2960.00
2021-06-10,4480.00
2021-06-11,-2800.00
2021-06-14,2000.00
2021-06-15,1840.00
2021-06-16,720.00
2021-06-17,9040.00
2021-06-18,4560.00
2021-06-21,-3680.00
2021-06-22,-960.00
2021-06-23,-3760.00
2021-06-24,-7520.00
2021-06-25,-3320.00
2021-06-28,10400.00
2021-06-29,3040.00
2021-06-30,-560.00
2021-07-01,-8800.00
2021-07-02,14200.00
2021-07-06,21559.20
