date,pnl
2008-02-12,295.00
2008-02-13,-3245.00
2008-02-14,4425.00
2008-02-15,2950.00
2008-02-19,590.00
2008-02-20,295.00
2008-02-21,4720.00
2008-02-22,2950.00
2008-02-25,-3835.00
2008-02-26,-3245.00
2008-02-27,885.00
2008-02-28,4130.00
2008-02-29,5310.00
2008-03-03,2065.00
2008-03-04,3835.00
2008-03-05,2655.00
2008-03-06,-295.00
2008-03-07,885.00
2008-03-10,-4720.00
2008-03-11,14750.00
2008-03-12,-1475.00
2008-03-13,2065.00
2008-03-14,-5605.00
2008-03-17,1475.00
2008-03-18,10325.00
2008-03-19,-5310.00
2008-03-20,5900.00
2008-03-24,-5605.00
2008-03-25,-1475.00
2008-03-26,4572.50
2008-03-27,6490.00
2008-03-28,10472.50
