date,pnl
2022-06-13,-2375.00
2022-06-14,3325.00
2022-06-15,5225.00
2022-06-16,-12540.00
2022-06-17,4085.00
2022-06-21,6745.00
2022-06-22,570.00
2022-06-23,3325.00
2022-06-24,3420.00
2022-06-27,1710.00
2022-06-28,1425.00
2022-06-29,-1520.00
2022-06-30,-0.00
2022-07-01,2660.00
2022-07-05,1805.00
2022-07-06,5130.00
2022-07-07,-1900.00
2022-07-08,3040.00
2022-07-11,-95.00
2022-07-12,-380.00
2022-07-13,3135.00
2022-07-14,2280.00
2022-07-15,8835.00
2022-07-18,-665.00
2022-07-19,-6080.00
2022-07-20,-5890.00
2022-07-21,4845.00
2022-07-22,9405.00
2022-07-25,-2470.00
2022-07-26,2470.00
2022-07-27,-10592.50
2022-07-28,-4892.50
2022-07-29,-6270.00
2022-08-01,-142.50
2022-08-02,-1472.50
2022-08-03,-9690.00
2022-08-04,2660.00
2022-08-05,-7790.00
2022-08-08,-9262.50
