date,pnl
2017-09-11,2080.00
2017-09-12,160.00
2017-09-13,1600.00
2017-09-14,800.00
2017-09-15,-480.00
2017-09-18,640.00
2017-09-19,320.00
2017-09-20,-960.00
2017-09-21,-960.00
2017-09-22,160.00
2017-09-25,800.00
2017-09-26,-800.00
2017-09-27,-3040.00
2017-09-28,240.00
2017-09-29,800.00
2017-10-02,-1120.00
2017-10-03,-880.00
2017-10-04,640.00
2017-10-05,-640.00
2017-10-06,560.00
2017-10-09,-0.00
2017-10-10,160.00
2017-10-11,-800.00
2017-10-12,-80.00
2017-10-13,-80.00
2017-10-16,80.00
2017-10-17,720.00
2017-10-18,-1440.00
2017-10-19,1440.00
2017-10-20,-1200.00
2017-10-23,1600.00
2017-10-24,-1280.00
2017-10-25,1280.00
2017-10-26,-400.00
2017-10-27,-1440.00
2017-10-30,1200.00
2017-10-31,-1040.00
2017-11-01,1120.00
2017-11-02,-800.00
2017-11-03,-480.00
2017-11-06,-160.00
