date,pnl
2009-10-13,1550.00
2009-10-14,-3410.00
2009-10-15,2170.00
2009-10-16,3100.00
2009-10-19,620.00
2009-10-20,2480.00
2009-10-21,1550.00
2009-10-22,1240.00
2009-10-23,1550.00
2009-10-26,-620.00
2009-10-27,930.00
2009-10-28,-11160.00
2009-10-29,10540.00
2009-10-30,-10850.00
2009-11-02,-1240.00
2009-11-03,5890.00
2009-11-04,-3410.00
2009-11-05,11780.00
2009-11-06,4030.00
2009-11-09,8680.00
2009-11-10,1550.00
2009-11-11,1240.00
2009-11-12,-6200.00
2009-11-13,7440.00
2009-11-16,4030.00
2009-11-17,3720.00
2009-11-18,2790.00
2009-11-19,-1240.00
2009-11-20,4340.00
2009-11-23,10850.00
