date,pnl
2007-08-14,-5005.00
2007-08-15,1365.00
2007-08-16,0.00
2007-08-17,-1365.00
2007-08-20,2730.00
2007-08-21,910.00
2007-08-22,-455.00
2007-08-23,910.00
2007-08-24,910.00
2007-08-27,1365.00
2007-08-28,-4095.00
2007-08-29,3640.00
2007-08-30,-1365.00
2007-08-31,-455.00
2007-09-04,910.00
2007-09-05,-1365.00
2007-09-06,-455.00
2007-09-07,-455.00
2007-09-10,1820.00
2007-09-11,1365.00
2007-09-12,910.00
2007-09-13,0.00
2007-09-14,1365.00
2007-09-17,2730.00
2007-09-18,-455.00
2007-09-19,-2275.00
