date,pnl
2012-03-13,-645.00
2012-03-14,645.00
2012-03-15,-430.00
2012-03-16,1075.00
2012-03-19,860.00
2012-03-20,430.00
2012-03-21,2150.00
2012-03-22,0.00
2012-03-23,1290.00
2012-03-26,-1505.00
2012-03-27,-215.00
2012-03-28,645.00
2012-03-29,860.00
2012-03-30,860.00
2012-04-02,-860.00
2012-04-03,1290.00
2012-04-04,4085.00
2012-04-05,-215.00
2012-04-09,2150.00
2012-04-10,-3225.00
2012-04-11,2150.00
2012-04-12,3870.00
2012-04-13,-0.00
2012-04-16,3440.00
2012-04-17,-1290.00
2012-04-18,3225.00
2012-04-19,3440.00
2012-04-20,1720.00
2012-04-23,2795.00
2012-04-24,4085.00
2012-04-25,-1720.00
2012-04-26,1505.00
2012-04-27,-4407.50
2012-04-30,6880.00
2012-05-01,752.50
2012-05-02,2257.50
2012-05-03,10320.00
2012-05-04,4407.50
