date,pnl
2012-07-17,795.00
2012-07-18,1855.00
2012-07-19,795.00
2012-07-20,1855.00
2012-07-23,-1060.00
2012-07-24,530.00
2012-07-25,3445.00
2012-07-26,3710.00
2012-07-27,-795.00
2012-07-30,0.00
2012-07-31,-0.00
2012-08-01,1855.00
2012-08-02,1590.00
2012-08-03,4770.00
2012-08-06,0.00
2012-08-07,-2650.00
2012-08-08,2120.00
2012-08-09,1325.00
2012-08-10,1590.00
2012-08-13,3710.00
2012-08-14,-1325.00
2012-08-15,1060.00
2012-08-16,-7022.50
2012-08-17,-2252.50
2012-08-20,1457.50
2012-08-21,2650.00
2012-08-22,2252.50
2012-08-23,6095.00
2012-08-24,-3445.00
2012-08-27,2120.00
2012-08-28,-4107.50
2012-08-29,-4505.00
