date,pnl
2007-08-14,-2380.00
2007-08-15,-2380.00
2007-08-16,2380.00
2007-08-17,2040.00
2007-08-20,1530.00
2007-08-21,1190.00
2007-08-22,1530.00
2007-08-23,680.00
2007-08-24,340.00
2007-08-27,850.00
2007-08-28,-3740.00
2007-08-29,2210.00
2007-08-30,-850.00
2007-08-31,1360.00
2007-09-04,850.00
2007-09-05,-2550.00
2007-09-06,680.00
2007-09-07,-2210.00
2007-09-10,2040.00
2007-09-11,2380.00
2007-09-12,-170.00
2007-09-13,1190.00
2007-09-14,1020.00
2007-09-17,1020.00
2007-09-18,4590.00
2007-09-19,-850.00
2007-09-20,2550.00
2007-09-21,510.00
2007-09-24,5780.00
2007-09-25,2465.00
2007-09-26,-1105.00
2007-09-27,-2210.00
