date,pnl
2007-07-17,-1005.00
2007-07-18,2345.00
2007-07-19,-2680.00
2007-07-20,3350.00
2007-07-23,2010.00
2007-07-24,1675.00
2007-07-25,2345.00
2007-07-26,-8040.00
2007-07-27,1005.00
2007-07-30,7370.00
2007-07-31,-6365.00
2007-08-01,-3015.00
2007-08-02,8375.00
2007-08-03,-25125.00
2007-08-06,4690.00
2007-08-07,14740.00
2007-08-08,9045.00
2007-08-09,-4020.00
2007-08-10,-2345.00
2007-08-13,1005.00
2007-08-14,-16080.00
2007-08-15,-6700.00
2007-08-16,3685.00
2007-08-17,25125.00
2007-08-20,5025.00
2007-08-21,3685.00
2007-08-22,12395.00
2007-08-23,-8040.00
2007-08-24,15075.00
2007-08-27,-5695.00
2007-08-28,-36850.00
2007-08-29,21775.00
2007-08-30,-6030.00
2007-08-31,21775.00
2007-09-04,11390.00
2007-09-05,-18760.00
2007-09-06,3015.00
2007-09-07,-39195.00
2007-09-10,-12060.00
