,strategy,date,pnl
1,C37_P10,2006-11-14,97750.00
2,C37_P10,2006-11-15,97375.00
3,C37_P10,2006-11-16,96625.00
4,C37_P10,2006-11-17,98125.00
5,C37_P10,2006-11-20,99250.00
6,C37_P10,2006-11-21,98875.00
7,C37_P10,2006-11-22,98125.00
8,C37_P10,2006-11-24,98500.00
9,C37_P10,2006-11-27,103375.00
10,C37_P10,2006-11-28,103375.00
11,C37_P10,2006-11-29,103000.00
12,C37_P10,2006-11-30,101875.00
13,C37_P10,2006-12-01,104500.00
14,C37_P10,2006-12-04,99812.50
15,C37_P10,2006-12-12,100202.50
16,C37_P10,2006-12-13,100202.50
17,C37_P10,2006-12-14,102152.50
18,C37_P10,2006-12-15,103322.50
19,C37_P10,2006-12-18,105272.50
20,C37_P10,2006-12-19,104882.50
21,C37_P10,2006-12-20,106052.50
22,C37_P10,2006-12-21,107612.50
23,C37_P10,2006-12-22,107612.50
24,C37_P10,2006-12-26,108392.50
25,C37_P10,2006-12-27,107222.50
26,C37_P10,2006-12-28,108392.50
27,C37_P10,2006-12-29,112292.50
28,C37_P10,2007-01-09,112692.50
29,C37_P10,2007-01-10,113492.50
30,C37_P10,2007-01-11,113092.50
31,C37_P10,2007-01-12,114292.50
32,C37_P10,2007-01-16,115492.50
33,C37_P10,2007-01-17,116292.50
34,C37_P10,2007-01-18,119092.50
35,C37_P10,2007-01-19,118292.50
36,C37_P10,2007-01-22,123092.50
37,C37_P10,2007-02-13,121967.50
38,C37_P10,2007-02-14,121592.50
39,C37_P10,2007-02-15,120842.50
40,C37_P10,2007-02-16,120842.50
41,C37_P10,2007-02-20,120280.00
42,C37_P10,2007-03-13,122680.00
43,C37_P10,2007-03-14,118280.00
44,C37_P10,2007-03-15,120680.00
45,C37_P10,2007-03-16,119480.00
46,C37_P10,2007-03-19,119880.00
47,C37_P10,2007-03-20,119480.00
48,C37_P10,2007-03-21,117880.00
49,C37_P10,2007-03-22,117480.00
50,C37_P10,2007-03-23,117080.00
51,C37_P10,2007-03-26,118680.00
52,C37_P10,2007-03-27,119880.00
53,C37_P10,2007-03-28,119480.00
54,C37_P10,2007-03-29,118680.00
55,C37_P10,2007-03-30,119880.00
56,C37_P10,2007-04-02,119080.00
57,C37_P10,2007-04-03,117880.00
58,C37_P10,2007-04-10,116960.00
59,C37_P10,2007-04-11,117420.00
60,C37_P10,2007-04-12,119720.00
61,C37_P10,2007-04-13,118570.00
62,C37_P10,2007-04-16,119720.00
63,C37_P10,2007-04-17,119490.00
64,C37_P10,2007-04-18,120870.00
65,C37_P10,2007-04-19,121100.00
66,C37_P10,2007-04-20,120640.00
67,C37_P10,2007-04-23,121330.00
68,C37_P10,2007-04-24,121560.00
69,C37_P10,2007-04-25,121330.00
70,C37_P10,2007-04-26,121675.00
71,C37_P10,2007-04-27,122710.00
72,C37_P10,2007-04-30,124320.00
73,C37_P10,2007-05-01,123860.00
74,C37_P10,2007-05-02,122710.00
75,C37_P10,2007-05-03,122940.00
76,C37_P10,2007-05-04,122710.00
77,C37_P10,2007-05-07,122710.00
78,C37_P10,2007-05-08,123285.00
79,C37_P10,2007-05-09,123285.00
80,C37_P10,2007-05-15,123520.00
81,C37_P10,2007-05-16,124225.00
82,C37_P10,2007-05-17,123755.00
83,C37_P10,2007-05-18,126105.00
84,C37_P10,2007-05-21,127045.00
85,C37_P10,2007-05-22,127280.00
86,C37_P10,2007-05-23,127750.00
87,C37_P10,2007-05-24,128220.00
88,C37_P10,2007-05-25,128925.00
89,C37_P10,2007-05-29,128925.00
90,C37_P10,2007-05-30,128925.00
91,C37_P10,2007-05-31,127750.00
92,C37_P10,2007-06-01,127632.50
93,C37_P10,2007-06-12,124342.50
94,C37_P10,2007-06-13,127162.50
95,C37_P10,2007-06-14,127632.50
96,C37_P10,2007-06-15,128102.50
97,C37_P10,2007-06-18,128572.50
98,C37_P10,2007-06-19,129512.50
99,C37_P10,2007-06-20,128572.50
100,C37_P10,2007-06-21,127632.50
101,C37_P10,2007-06-22,126222.50
102,C37_P10,2007-06-25,126692.50
103,C37_P10,2007-06-26,126927.50
104,C37_P10,2007-06-27,130217.50
105,C37_P10,2007-06-28,131157.50
106,C37_P10,2007-06-29,129277.50
107,C37_P10,2007-07-02,130452.50
108,C37_P10,2007-07-03,131862.50
109,C37_P10,2007-07-05,132097.50
110,C37_P10,2007-07-06,132802.50
111,C37_P10,2007-07-09,133507.50
112,C37_P10,2007-07-10,133272.50
113,C37_P10,2007-07-11,133977.50
114,C37_P10,2007-07-12,133272.50
115,C37_P10,2007-07-13,133507.50
116,C37_P10,2007-07-17,132502.50
117,C37_P10,2007-07-18,134847.50
118,C37_P10,2007-07-19,132167.50
119,C37_P10,2007-07-20,135517.50
120,C37_P10,2007-07-23,137527.50
121,C37_P10,2007-07-24,139202.50
122,C37_P10,2007-07-25,141547.50
123,C37_P10,2007-07-26,133507.50
124,C37_P10,2007-07-27,134512.50
125,C37_P10,2007-07-30,141882.50
126,C37_P10,2007-07-31,135517.50
127,C37_P10,2007-08-01,132502.50
128,C37_P10,2007-08-02,140877.50
129,C37_P10,2007-08-03,115752.50
130,C37_P10,2007-08-06,120442.50
131,C37_P10,2007-08-07,135182.50
132,C37_P10,2007-08-08,144227.50
133,C37_P10,2007-08-14,44227.50
134,C37_P10,2007-08-15,44227.50
135,C37_P10,2007-08-16,44227.50
136,C37_P10,2007-08-17,44227.50
137,C37_P10,2007-08-20,44227.50
138,C37_P10,2007-08-21,44227.50
139,C37_P10,2007-08-22,44227.50
140,C37_P10,2007-08-23,44227.50
141,C37_P10,2007-08-24,44227.50
142,C37_P10,2007-08-27,44227.50
143,C37_P10,2007-08-28,44227.50
144,C37_P10,2007-08-29,44227.50
145,C37_P10,2007-08-30,44227.50
146,C37_P10,2007-08-31,44227.50
147,C37_P10,2007-09-04,44227.50
148,C37_P10,2007-09-05,44227.50
149,C37_P10,2007-09-06,44227.50
150,C37_P10,2007-09-07,44227.50
151,C37_P10,2007-09-10,44227.50
152,C37_P10,2007-09-11,-55772.50
153,C37_P10,2007-09-12,-55772.50
154,C37_P10,2007-09-13,-55772.50
155,C37_P10,2007-09-14,-55772.50
156,C37_P10,2007-09-17,-55772.50
157,C37_P10,2007-09-18,-55772.50
158,C37_P10,2007-09-19,-55772.50
159,C37_P10,2007-09-20,-55772.50
160,C37_P10,2007-09-21,-55772.50
161,C37_P10,2007-09-24,-55772.50
162,C37_P10,2007-09-25,-55772.50
163,C37_P10,2007-09-26,-55772.50
164,C37_P10,2007-09-27,-55772.50
165,C37_P10,2007-09-28,-55772.50
166,C37_P10,2007-10-01,-55772.50
167,C37_P10,2007-10-02,-55772.50
168,C37_P10,2007-10-03,-55772.50
169,C37_P10,2007-10-04,-55772.50
170,C37_P10,2007-10-05,-55772.50
171,C37_P10,2007-10-08,-55772.50
172,C37_P10,2007-10-09,-55772.50
173,C37_P10,2007-10-10,-55772.50
174,C37_P10,2007-10-11,-55772.50
175,C37_P10,2007-10-12,-55772.50
176,C37_P10,2007-10-15,-55772.50
177,C37_P10,2007-10-16,-155772.50
178,C37_P10,2007-10-17,-155772.50
179,C37_P10,2007-10-18,-155772.50
180,C37_P10,2007-10-19,-155772.50
181,C37_P10,2007-10-22,-155772.50
182,C37_P10,2007-10-23,-155772.50
183,C37_P10,2007-10-24,-155772.50
184,C37_P10,2007-10-25,-155772.50
185,C37_P10,2007-10-26,-155772.50
186,C37_P10,2007-10-29,-155772.50
187,C37_P10,2007-10-30,-155772.50
188,C37_P10,2007-10-31,-155772.50
189,C37_P10,2007-11-01,-155772.50
190,C37_P10,2007-11-02,-155772.50
191,C37_P10,2007-11-05,-155772.50
192,C37_P10,2007-11-06,-155772.50
193,C37_P10,2007-11-07,-155772.50
194,C37_P10,2007-11-08,-155772.50
195,C37_P10,2007-11-09,-155772.50
196,C37_P10,2007-11-12,-155772.50
197,C37_P10,2007-11-13,-255772.50
198,C37_P10,2007-11-14,-255772.50
199,C37_P10,2007-11-15,-255772.50
200,C37_P10,2007-11-16,-255772.50
201,C37_P10,2007-11-19,-255772.50
202,C37_P10,2007-11-20,-255772.50
203,C37_P10,2007-11-21,-255772.50
204,C37_P10,2007-11-23,-255772.50
205,C37_P10,2007-11-26,-255772.50
206,C37_P10,2007-11-27,-255772.50
207,C37_P10,2007-11-28,-255772.50
208,C37_P10,2007-11-29,-255772.50
209,C37_P10,2007-11-30,-255772.50
210,C37_P10,2007-12-03,-255772.50
211,C37_P10,2007-12-04,-255772.50
212,C37_P10,2007-12-05,-255772.50
213,C37_P10,2007-12-06,-255772.50
214,C37_P10,2007-12-07,-255772.50
215,C37_P10,2007-12-10,-255772.50
216,C37_P10,2007-12-11,-355772.50
217,C37_P10,2007-12-12,-355772.50
218,C37_P10,2007-12-13,-355772.50
219,C37_P10,2007-12-14,-355772.50
220,C37_P10,2007-12-17,-355772.50
221,C37_P10,2007-12-18,-355772.50
222,C37_P10,2007-12-19,-355772.50
223,C37_P10,2007-12-20,-355772.50
224,C37_P10,2007-12-21,-355772.50
225,C37_P10,2007-12-24,-355772.50
226,C37_P10,2007-12-26,-355772.50
227,C37_P10,2007-12-27,-355772.50
228,C37_P10,2007-12-28,-355772.50
229,C37_P10,2007-12-31,-355772.50
230,C37_P10,2008-01-02,-355772.50
231,C37_P10,2008-01-15,-356672.50
232,C37_P10,2008-01-16,-355322.50
233,C37_P10,2008-01-17,-359822.50
234,C37_P10,2008-02-12,-359527.50
235,C37_P10,2008-02-13,-362772.50
236,C37_P10,2008-02-14,-358347.50
237,C37_P10,2008-02-15,-355397.50
238,C37_P10,2008-02-19,-354807.50
239,C37_P10,2008-02-20,-354512.50
240,C37_P10,2008-02-21,-349792.50
241,C37_P10,2008-03-11,-346867.50
242,C37_P10,2008-03-12,-348442.50
243,C37_P10,2008-03-13,-348217.50
244,C37_P10,2008-03-14,-348892.50
245,C37_P10,2008-03-17,-349567.50
246,C37_P10,2008-03-18,-348667.50
247,C37_P10,2008-03-19,-347767.50
248,C37_P10,2008-03-20,-348442.50
249,C37_P10,2008-03-24,-347092.50
250,C37_P10,2008-04-15,-347092.50
251,C37_P10,2008-04-16,-349507.50
252,C37_P10,2008-04-17,-348472.50
253,C37_P10,2008-04-18,-350197.50
254,C37_P10,2008-05-13,-348727.50
255,C37_P10,2008-05-14,-348972.50
256,C37_P10,2008-05-15,-347992.50
257,C37_P10,2008-05-16,-348482.50
258,C37_P10,2008-05-19,-347992.50
259,C37_P10,2008-05-20,-348482.50
260,C37_P10,2008-05-21,-349952.50
261,C37_P10,2008-05-22,-347502.50
262,C37_P10,2008-05-23,-348237.50
263,C37_P10,2008-05-27,-346032.50
264,C37_P10,2008-05-28,-345052.50
265,C37_P10,2008-05-29,-343337.50
266,C37_P10,2008-05-30,-342847.50
267,C37_P10,2008-06-02,-342357.50
268,C37_P10,2008-06-03,-342602.50
269,C37_P10,2008-06-04,-342847.50
270,C37_P10,2008-06-05,-342357.50
271,C37_P10,2008-06-10,-342357.50
272,C37_P10,2008-06-11,-341497.50
273,C37_P10,2008-06-12,-341712.50
274,C37_P10,2008-06-13,-338702.50
275,C37_P10,2008-06-16,-337842.50
276,C37_P10,2008-06-17,-336552.50
277,C37_P10,2008-06-18,-337412.50
278,C37_P10,2008-06-19,-336337.50
279,C37_P10,2008-06-20,-337627.50
280,C37_P10,2008-06-23,-337197.50
281,C37_P10,2008-06-24,-338917.50
282,C37_P10,2008-06-25,-334402.50
283,C37_P10,2008-06-26,-337842.50
284,C37_P10,2008-07-15,-337622.50
285,C37_P10,2008-07-16,-335202.50
286,C37_P10,2008-07-17,-334762.50
287,C37_P10,2008-07-18,-335862.50
288,C37_P10,2008-07-21,-335422.50
289,C37_P10,2008-07-22,-334872.50
290,C37_P10,2008-08-12,-333197.50
291,C37_P10,2008-08-13,-334537.50
292,C37_P10,2008-08-14,-334202.50
293,C37_P10,2008-08-15,-334537.50
294,C37_P10,2008-08-18,-332527.50
295,C37_P10,2008-08-19,-331522.50
296,C37_P10,2008-08-20,-329512.50
297,C37_P10,2008-08-21,-326832.50
298,C37_P10,2008-08-22,-326832.50
299,C37_P10,2008-08-25,-327837.50
300,C37_P10,2008-08-26,-326832.50
301,C37_P10,2008-08-27,-323817.50
302,C37_P10,2008-09-16,-321287.50
303,C37_P10,2008-09-17,-326117.50
304,C37_P10,2008-09-18,-321057.50
305,C37_P10,2008-09-19,-323587.50
306,C37_P10,2008-10-14,-323002.50
307,C37_P10,2008-10-15,-325732.50
308,C37_P10,2008-10-16,-322612.50
309,C37_P10,2008-10-17,-321637.50
310,C37_P10,2008-10-20,-314422.50
311,C37_P10,2008-10-21,-311497.50
312,C37_P10,2008-11-11,-311657.50
313,C37_P10,2008-11-12,-314217.50
314,C37_P10,2008-11-13,-311017.50
315,C37_P10,2008-11-14,-312937.50
316,C37_P10,2008-11-17,-315337.50
317,C37_P10,2008-11-18,-322057.50
318,C37_P10,2008-12-16,-322597.50
319,C37_P10,2008-12-17,-321517.50
320,C37_P10,2008-12-18,-316657.50
321,C37_P10,2008-12-19,-312877.50
322,C37_P10,2008-12-22,-305857.50
323,C37_P10,2009-01-13,-306447.50
324,C37_P10,2009-01-14,-303792.50
325,C37_P10,2009-01-15,-303497.50
326,C37_P10,2009-01-16,-302317.50
327,C37_P10,2009-01-20,-303497.50
328,C37_P10,2009-01-21,-298777.50
329,C37_P10,2009-01-22,-298187.50
330,C37_P10,2009-01-23,-294942.50
331,C37_P10,2009-02-10,-285632.50
332,C37_P10,2009-02-11,-282692.50
333,C37_P10,2009-03-10,-283652.50
334,C37_P10,2009-03-11,-283332.50
335,C37_P10,2009-03-12,-288452.50
336,C37_P10,2009-04-14,-293052.50
337,C37_P10,2009-04-15,-290982.50
338,C37_P10,2009-04-16,-285922.50
339,C37_P10,2009-04-17,-282472.50
340,C37_P10,2009-04-20,-288452.50
341,C37_P10,2009-04-21,-284772.50
342,C37_P10,2009-04-22,-284082.50
343,C37_P10,2009-04-23,-285232.50
344,C37_P10,2009-04-24,-282472.50
345,C37_P10,2009-04-27,-283162.50
346,C37_P10,2009-04-28,-281552.50
347,C37_P10,2009-04-29,-277872.50
348,C37_P10,2009-05-12,-275527.50
349,C37_P10,2009-05-13,-279212.50
350,C37_P10,2009-05-14,-277537.50
351,C37_P10,2009-05-15,-277202.50
352,C37_P10,2009-05-18,-270837.50
353,C37_P10,2009-05-19,-269497.50
354,C37_P10,2009-05-20,-269497.50
355,C37_P10,2009-05-21,-269832.50
356,C37_P10,2009-05-22,-269162.50
357,C37_P10,2009-05-26,-266147.50
358,C37_P10,2009-06-16,-265517.50
359,C37_P10,2009-06-17,-265517.50
360,C37_P10,2009-06-18,-263627.50
361,C37_P10,2009-06-19,-261947.50
362,C37_P10,2009-06-22,-264257.50
363,C37_P10,2009-06-23,-263837.50
364,C37_P10,2009-06-24,-261737.50
365,C37_P10,2009-06-25,-256277.50
366,C37_P10,2009-06-26,-253967.50
367,C37_P10,2009-07-14,-253007.50
368,C37_P10,2009-07-15,-251327.50
369,C37_P10,2009-07-16,-250847.50
370,C37_P10,2009-07-17,-250607.50
371,C37_P10,2009-07-20,-249887.50
372,C37_P10,2009-08-11,-250867.50
373,C37_P10,2009-08-12,-248662.50
374,C37_P10,2009-08-13,-248907.50
375,C37_P10,2009-08-14,-251357.50
376,C37_P10,2009-08-17,-257237.50
377,C37_P10,2009-08-18,-252827.50
378,C37_P10,2009-08-19,-250132.50
379,C37_P10,2009-08-20,-247192.50
380,C37_P10,2009-08-21,-244742.50
381,C37_P10,2009-08-24,-244742.50
382,C37_P10,2009-08-25,-243272.50
383,C37_P10,2009-08-26,-243027.50
384,C37_P10,2009-08-27,-241802.50
385,C37_P10,2009-08-28,-241312.50
386,C37_P10,2009-08-31,-242292.50
387,C37_P10,2009-09-01,-245967.50
388,C37_P10,2009-09-02,-246212.50
389,C37_P10,2009-09-03,-243517.50
390,C37_P10,2009-09-04,-238862.50
391,C37_P10,2009-09-15,-240782.50
392,C37_P10,2009-09-16,-253582.50
393,C37_P10,2009-09-17,-252942.50
394,C37_P10,2009-09-18,-255502.50
395,C37_P10,2009-09-21,-252302.50
396,C37_P10,2009-09-22,-256142.50
397,C37_P10,2009-09-23,-252942.50
398,C37_P10,2009-09-24,-236942.50
399,C37_P10,2009-09-25,-229902.50
400,C37_P10,2009-09-28,-243982.50
401,C37_P10,2009-09-29,-243982.50
402,C37_P10,2009-09-30,-234382.50
403,C37_P10,2009-10-01,-224142.50
404,C37_P10,2009-10-13,-222592.50
405,C37_P10,2009-10-14,-226002.50
406,C37_P10,2009-10-15,-223832.50
407,C37_P10,2009-10-16,-220732.50
408,C37_P10,2009-10-19,-220112.50
409,C37_P10,2009-10-20,-217632.50
410,C37_P10,2009-10-21,-216082.50
411,C37_P10,2009-10-22,-214842.50
412,C37_P10,2009-10-23,-213292.50
413,C37_P10,2009-11-10,-212802.50
414,C37_P10,2009-11-11,-212312.50
415,C37_P10,2009-11-12,-215497.50
416,C37_P10,2009-11-13,-213047.50
417,C37_P10,2009-11-16,-210842.50
418,C37_P10,2009-11-17,-209127.50
419,C37_P10,2009-11-18,-208392.50
420,C37_P10,2009-11-19,-210107.50
421,C37_P10,2009-11-20,-208882.50
422,C37_P10,2009-11-23,-205942.50
423,C37_P10,2009-11-24,-204472.50
424,C37_P10,2009-11-25,-204227.50
425,C37_P10,2009-11-27,-208637.50
426,C37_P10,2009-11-30,-207412.50
427,C37_P10,2009-12-01,-202757.50
428,C37_P10,2009-12-15,-198947.50
429,C37_P10,2009-12-16,-200852.50
430,C37_P10,2009-12-17,-195137.50
431,C37_P10,2009-12-18,-196407.50
432,C37_P10,2009-12-21,-204027.50
433,C37_P10,2009-12-22,-210377.50
434,C37_P10,2009-12-23,-217362.50
435,C37_P10,2009-12-24,-221807.50
436,C37_P10,2010-01-12,-223307.50
437,C37_P10,2010-01-13,-220682.50
438,C37_P10,2010-01-14,-219557.50
439,C37_P10,2010-01-15,-219557.50
440,C37_P10,2010-01-19,-219932.50
441,C37_P10,2010-01-20,-217682.50
442,C37_P10,2010-01-21,-216932.50
443,C37_P10,2010-01-22,-221057.50
444,C37_P10,2010-02-09,-220822.50
445,C37_P10,2010-02-10,-221057.50
446,C37_P10,2010-02-11,-218237.50
447,C37_P10,2010-02-12,-217767.50
448,C37_P10,2010-02-16,-216592.50
449,C37_P10,2010-02-17,-217297.50
450,C37_P10,2010-03-16,-216547.50
