date,pnl
2018-03-12,6975.00
2018-03-13,-3255.00
2018-03-14,-5115.00
2018-03-15,3255.00
2018-03-16,3255.00
2018-03-19,-3255.00
2018-03-20,2325.00
2018-03-21,1395.00
2018-03-22,-1395.00
