date,pnl
2014-12-15,0.00
2014-12-16,-485.00
2014-12-17,1940.00
2014-12-18,1940.00
2014-12-19,-970.00
2014-12-22,0.00
2014-12-23,970.00
2014-12-24,1940.00
2014-12-26,-2425.00
2014-12-29,0.00
2014-12-30,970.00
2014-12-31,-1940.00
2015-01-02,3395.00
2015-01-05,-1455.00
2015-01-06,970.00
2015-01-07,3395.00
2015-01-08,485.00
2015-01-09,-1940.00
2015-01-12,1455.00
2015-01-13,-0.00
2015-01-14,970.00
2015-01-15,-1455.00
2015-01-16,2425.00
2015-01-20,2425.00
2015-01-21,2425.00
2015-01-22,-2910.00
