date,pnl
2012-04-10,-2225.00
2012-04-11,-1335.00
2012-04-12,1780.00
2012-04-13,890.00
2012-04-16,3115.00
2012-04-17,445.00
2012-04-18,445.00
2012-04-19,1780.00
2012-04-20,1335.00
2012-04-23,-445.00
2012-04-24,890.00
2012-04-25,2225.00
2012-04-26,-1780.00
2012-04-27,-445.00
2012-04-30,890.00
2012-05-01,1335.00
2012-05-02,-445.00
2012-05-03,3115.00
2012-05-04,2670.00
2012-05-07,3115.00
2012-05-08,-445.00
2012-05-09,-1335.00
2012-05-10,3560.00
