,strategy,date,pnl
1,DPE,2018-01-08,100840.00
2,DPE,2018-01-09,100840.00
3,DPE,2018-01-10,100000.00
4,DPE,2018-01-11,97480.00
5,DPE,2018-01-12,97480.00
6,DPE,2018-01-16,100000.00
7,DPE,2018-01-17,96640.00
8,DPE,2018-01-18,96640.00
9,DPE,2018-01-19,94960.00
10,DPE,2018-01-22,94540.00
11,DPE,2018-01-23,92020.00
12,DPE,2018-01-24,94960.00
13,DPE,2018-01-25,94960.00
14,DPE,2018-01-26,93280.00
15,DPE,2018-01-29,93700.00
16,DPE,2018-01-30,95800.00
17,DPE,2018-01-31,97480.00
18,DPE,2018-02-01,97060.00
19,DPE,2018-02-02,95800.00
20,DPE,2018-02-05,83200.00
21,DPE,2018-02-06,83710.00
22,DPE,2018-02-07,89830.00
23,DPE,2018-02-08,82690.00
24,DPE,2018-02-09,78100.00
25,DPE,2018-02-12,100540.00
26,DPE,2018-02-13,89830.00
27,DPE,2018-02-14,98500.00
28,DPE,2018-02-15,94930.00
29,DPE,2018-02-16,92890.00
30,DPE,2018-02-20,94930.00
31,DPE,2018-02-21,92380.00
32,DPE,2018-02-22,93400.00
33,DPE,2018-02-23,94420.00
34,DPE,2018-02-26,92380.00
35,DPE,2018-02-27,93400.00
36,DPE,2018-02-28,94420.00
37,DPE,2018-03-01,96970.00
38,DPE,2018-03-02,97480.00
39,DPE,2018-03-05,92890.00
40,DPE,2018-03-06,92890.00
41,DPE,2018-03-07,90850.00
42,DPE,2018-03-08,92890.00
43,DPE,2018-03-09,93700.00
44,DPE,2018-03-12,90340.00
45,DPE,2018-03-13,93190.00
46,DPE,2018-03-14,95090.00
47,DPE,2018-03-15,94615.00
48,DPE,2018-03-16,95090.00
49,DPE,2018-03-19,95565.00
50,DPE,2018-03-20,96040.00
51,DPE,2018-03-21,95565.00
52,DPE,2018-03-22,92715.00
53,DPE,2018-03-23,89390.00
54,DPE,2018-04-03,90400.00
55,DPE,2018-04-04,94945.00
56,DPE,2018-04-05,93430.00
57,DPE,2018-04-06,93430.00
58,DPE,2018-04-09,93430.00
59,DPE,2018-04-10,92925.00
60,DPE,2018-04-11,93430.00
61,DPE,2018-04-12,94945.00
