date,pnl
2018-06-14,1017.50
2018-06-15,-0.00
2018-06-18,1110.00
2018-06-19,-555.00
2018-06-20,1850.00
2018-06-21,-4625.00
2018-06-22,-555.00
2018-06-25,-5920.00
2018-06-26,3700.00
2018-06-27,-6290.00
2018-06-28,-1480.00
2018-06-29,740.00
2018-07-02,2590.00
2018-07-03,3145.00
2018-07-05,3700.00
2018-07-06,4255.00
2018-07-09,2405.00
2018-07-10,-1665.00
2018-07-11,-1110.00
2018-07-12,1295.00
2018-07-13,185.00
2018-07-16,-555.00
2018-07-17,2775.00
2018-07-18,832.50
